date,store,item,month,sales
5/3/2016,store_2,Sf Protein Thai Style,3,52
5/5/2016,store_2,Sf Protein Thai Style,5,40
2/9/2017,store_2,Sf Protein Thai Style,9,46
10/3/2015,store_2,Sf Protein Thai Style,3,40
5/12/2016,store_2,Sf Protein Thai Style,12,20
6/2/2016,store_2,Sf Protein Thai Style,2,27
11/4/2015,store_2,Sf Protein Thai Style,4,42
6/4/2016,store_2,Sf Protein Thai Style,4,38
3/11/2017,store_2,Sf Protein Thai Style,11,53
3/4/2017,store_2,Sf Protein Thai Style,4,23
3/10/2017,store_2,Sf Protein Thai Style,10,53
10/5/2015,store_2,Greek 100 Calories Peach Fat Free Yogurt,5,129
11/2/2015,store_2,Greek 100 Calories Peach Fat Free Yogurt,2,84
6/5/2016,store_2,Greek 100 Calories Peach Fat Free Yogurt,5,140
1/4/2017,store_2,Greek 100 Calories Peach Fat Free Yogurt,4,143
2/7/2017,store_2,Greek 100 Calories Peach Fat Free Yogurt,7,205
1/10/2017,store_2,Greek 100 Calories Peach Fat Free Yogurt,10,130
6/1/2016,store_2,Greek 100 Calories Peach Fat Free Yogurt,1,78
5/3/2016,store_2,Greek 100 Calories Peach Fat Free Yogurt,3,108
3/3/2017,store_2,Greek 100 Calories Peach Fat Free Yogurt,3,97
5/2/2016,store_2,Greek 100 Calories Peach Fat Free Yogurt,2,83
2/2/2017,store_2,Greek 100 Calories Peach Fat Free Yogurt,2,74
1/11/2017,store_2,Greek 100 Calories Peach Fat Free Yogurt,11,92
2/3/2017,store_2,Greek 100 Calories Peach Fat Free Yogurt,3,107
3/6/2017,store_2,Greek 100 Calories Peach Fat Free Yogurt,6,181
6/4/2016,store_2,Greek 100 Calories Peach Fat Free Yogurt,4,110
3/8/2017,store_2,Greek 100 Calories Peach Fat Free Yogurt,8,141
5/4/2016,store_2,Greek 100 Calories Peach Fat Free Yogurt,4,110
5/11/2016,store_2,Greek 100 Calories Peach Fat Free Yogurt,11,123
5/6/2016,store_2,Greek 100 Calories Peach Fat Free Yogurt,6,163
2/8/2017,store_2,Enriched Vanilla Rice Drink,8,101
10/7/2015,store_2,Enriched Vanilla Rice Drink,7,106
1/12/2017,store_2,Enriched Vanilla Rice Drink,12,69
3/3/2017,store_2,Enriched Vanilla Rice Drink,3,74
10/4/2015,store_2,Enriched Vanilla Rice Drink,4,63
6/5/2016,store_2,Enriched Vanilla Rice Drink,5,107
1/11/2017,store_2,Enriched Vanilla Rice Drink,11,73
5/6/2016,store_2,Enriched Vanilla Rice Drink,6,121
6/11/2016,store_2,Enriched Vanilla Rice Drink,11,110
6/10/2016,store_2,Enriched Vanilla Rice Drink,10,76
11/10/2015,store_2,Enriched Vanilla Rice Drink,10,84
5/1/2016,store_2,Enriched Vanilla Rice Drink,1,57
1/1/2017,store_2,Enriched Vanilla Rice Drink,1,58
10/8/2015,store_2,Enriched Vanilla Rice Drink,8,64
11/12/2015,store_2,Enriched Vanilla Rice Drink,12,61
3/9/2017,store_2,Enriched Vanilla Rice Drink,9,86
3/12/2017,store_2,Enriched Vanilla Rice Drink,12,70
3/8/2017,store_2,Enriched Vanilla Rice Drink,8,87
2/7/2017,store_2,Enriched Vanilla Rice Drink,7,128
10/3/2015,store_2,Enriched Vanilla Rice Drink,3,60
2/2/2017,store_2,Enriched Vanilla Rice Drink,2,81
2/3/2017,store_2,Enriched Vanilla Rice Drink,3,63
5/12/2016,store_2,Enriched Vanilla Rice Drink,12,48
6/4/2016,store_2,Enriched Vanilla Rice Drink,4,84
1/4/2017,store_2,Enriched Vanilla Rice Drink,4,97
1/2/2017,store_2,Enriched Vanilla Rice Drink,2,70
2/12/2017,store_2,Enriched Vanilla Rice Drink,12,75
2/11/2017,store_2,Moisturizing Cold Cream,11,35
5/4/2016,store_2,Moisturizing Cold Cream,4,24
1/8/2017,store_2,Moisturizing Cold Cream,8,34
1/12/2017,store_2,Moisturizing Cold Cream,12,33
10/8/2015,store_2,Moisturizing Cold Cream,8,26
11/7/2015,store_2,Moisturizing Cold Cream,7,42
11/10/2015,store_2,Moisturizing Cold Cream,10,30
10/10/2015,store_2,Moisturizing Cold Cream,10,27
3/2/2017,store_2,Moisturizing Cold Cream,2,17
1/3/2017,store_2,Moisturizing Cold Cream,3,26
1/2/2017,store_2,Moisturizing Cold Cream,2,21
10/2/2015,store_2,Moisturizing Cold Cream,2,26
11/5/2015,store_2,Moisturizing Cold Cream,5,23
11/11/2015,store_2,Moisturizing Cold Cream,11,24
5/5/2016,store_2,Moisturizing Cold Cream,5,36
1/7/2017,store_2,Moisturizing Cold Cream,7,38
6/5/2016,store_2,Moisturizing Cold Cream,5,33
1/6/2017,store_2,Moisturizing Cold Cream,6,34
3/3/2017,store_2,Moisturizing Cold Cream,3,31
5/1/2016,store_2,Moisturizing Cold Cream,1,12
10/3/2015,store_2,Moisturizing Cold Cream,3,24
5/10/2016,store_2,Moisturizing Cold Cream,10,33
2/4/2017,store_2,Moisturizing Cold Cream,4,43
2/3/2017,store_2,Moisturizing Cold Cream,3,29
1/10/2017,store_2,Moisturizing Cold Cream,10,35
10/4/2015,store_2,Moisturizing Cold Cream,4,34
2/10/2017,store_2,Sesame Oil,10,55
5/4/2016,store_2,Sesame Oil,4,65
6/7/2016,store_2,Sesame Oil,7,73
10/10/2015,store_2,Sesame Oil,10,79
3/11/2017,store_2,Sesame Oil,11,77
5/8/2016,store_2,Sesame Oil,8,100
6/6/2016,store_2,Sesame Oil,6,79
11/12/2015,store_2,Sesame Oil,12,57
2/3/2017,store_2,Sesame Oil,3,68
11/3/2015,store_2,Sesame Oil,3,45
2/6/2017,store_2,Sesame Oil,6,89
10/3/2015,store_2,Sesame Oil,3,47
10/11/2015,store_2,Sesame Oil,11,48
1/7/2017,store_2,Sesame Oil,7,98
5/2/2016,store_2,Sesame Oil,2,59
6/10/2016,store_2,Sesame Oil,10,46
10/2/2015,store_2,Sesame Oil,2,47
6/12/2016,store_2,Sesame Oil,12,48
3/2/2017,store_2,Refined Lash,2,35
5/10/2016,store_2,Refined Lash,10,37
2/6/2017,store_2,Refined Lash,6,52
5/2/2016,store_2,Refined Lash,2,41
1/9/2017,store_2,Refined Lash,9,52
10/6/2015,store_2,Refined Lash,6,52
11/11/2015,store_2,Refined Lash,11,37
3/10/2017,store_2,Refined Lash,10,52
1/4/2017,store_2,Refined Lash,4,45
5/6/2016,store_2,Refined Lash,6,63
10/11/2015,store_2,Refined Lash,11,39
10/9/2015,store_2,Refined Lash,9,33
1/12/2017,store_2,Refined Lash,12,30
6/3/2016,store_2,Refined Lash,3,43
5/12/2016,store_2,Refined Lash,12,32
6/12/2016,store_2,Refined Lash,12,27
6/6/2016,store_2,Refined Lash,6,50
2/7/2017,store_2,Refined Lash,7,57
6/5/2016,store_2,Refined Lash,5,51
2/1/2017,store_2,Refined Lash,1,26
10/8/2015,store_2,Refined Lash,8,39
1/6/2017,store_2,Refined Lash,6,54
2/10/2017,store_2,Refined Lash,10,33
6/10/2016,store_2,Refined Lash,10,44
1/7/2017,store_2,Refined Lash,7,68
3/3/2017,store_2,Refined Lash,3,45
1/3/2017,store_2,Lid Make-Up Remover,3,70
10/2/2015,store_2,Lid Make-Up Remover,2,58
6/2/2016,store_2,Lid Make-Up Remover,2,73
3/7/2017,store_2,Lid Make-Up Remover,7,112
10/12/2015,store_2,Lid Make-Up Remover,12,69
2/1/2017,store_2,Lid Make-Up Remover,1,49
2/12/2017,store_2,Lid Make-Up Remover,12,70
10/9/2015,store_2,Lid Make-Up Remover,9,84
6/4/2016,store_2,Lid Make-Up Remover,4,102
10/8/2015,store_2,Lid Make-Up Remover,8,72
11/9/2015,store_2,Lid Make-Up Remover,9,81
1/4/2017,store_2,Lid Make-Up Remover,4,119
5/2/2016,store_2,Lid Make-Up Remover,2,55
3/1/2017,store_2,Lid Make-Up Remover,1,58
1/12/2017,store_2,Lid Make-Up Remover,12,69
3/4/2017,store_2,Lid Make-Up Remover,4,81
5/1/2016,store_2,Lid Make-Up Remover,1,59
3/10/2017,store_2,Lid Make-Up Remover,10,100
1/1/2017,store_2,Lid Make-Up Remover,1,75
5/3/2016,store_2,Lid Make-Up Remover,3,96
2/10/2017,store_2,Lid Make-Up Remover,10,76
10/7/2015,store_2,Lid Make-Up Remover,7,99
1/12/2017,store_3,whole milk,12,19
10/7/2015,store_3,whole milk,7,37
3/3/2017,store_3,whole milk,3,27
1/10/2017,store_3,whole milk,10,42
2/5/2017,store_3,whole milk,5,25
11/4/2015,store_3,whole milk,4,38
3/6/2017,store_3,whole milk,6,35
11/2/2015,store_3,whole milk,2,17
6/3/2016,store_3,whole milk,3,23
3/1/2017,store_3,whole milk,1,17
6/2/2016,store_3,whole milk,2,28
1/5/2017,store_3,whole milk,5,26
6/6/2016,store_3,whole milk,6,31
11/8/2015,store_3,whole milk,8,34
11/9/2015,store_3,whole milk,9,26
3/5/2017,store_3,whole milk,5,32
3/10/2017,store_3,whole milk,10,21
2/10/2017,store_3,whole milk,10,18
5/5/2016,store_3,whole milk,5,36
10/9/2015,store_3,whole milk,9,31
5/9/2016,store_3,whole milk,9,23
11/3/2015,store_3,whole milk,3,21
11/7/2015,store_3,whole milk,7,32
10/10/2015,store_3,whole milk,10,29
3/5/2017,store_3,citrus fruit,5,65
2/4/2017,store_3,citrus fruit,4,95
1/7/2017,store_3,citrus fruit,7,96
10/4/2015,store_3,citrus fruit,4,77
6/9/2016,store_3,citrus fruit,9,55
3/10/2017,store_3,citrus fruit,10,54
5/12/2016,store_3,citrus fruit,12,48
11/4/2015,store_3,citrus fruit,4,93
6/6/2016,store_3,citrus fruit,6,61
5/7/2016,store_3,citrus fruit,7,92
1/8/2017,store_3,citrus fruit,8,69
2/2/2017,store_3,citrus fruit,2,73
3/12/2017,store_3,citrus fruit,12,70
6/8/2016,store_3,citrus fruit,8,105
3/4/2017,store_3,citrus fruit,4,52
6/10/2016,store_3,citrus fruit,10,73
2/9/2017,store_3,citrus fruit,9,87
3/1/2017,store_3,citrus fruit,1,46
6/4/2016,store_3,citrus fruit,4,73
11/6/2015,store_3,citrus fruit,6,98
2/8/2017,store_3,citrus fruit,8,79
1/3/2017,store_3,citrus fruit,3,63
10/9/2015,store_3,citrus fruit,9,75
2/11/2017,store_3,citrus fruit,11,68
3/7/2017,store_3,citrus fruit,7,81
3/2/2017,store_3,citrus fruit,2,52
6/1/2016,store_3,butter,1,44
3/9/2017,store_3,butter,9,55
2/5/2017,store_3,butter,5,39
10/12/2015,store_3,butter,12,23
1/1/2017,store_3,butter,1,42
1/7/2017,store_3,butter,7,64
2/6/2017,store_3,butter,6,45
2/7/2017,store_3,butter,7,79
1/6/2017,store_3,butter,6,51
11/10/2015,store_3,butter,10,56
5/1/2016,store_3,butter,1,26
6/4/2016,store_3,butter,4,38
11/4/2015,store_3,butter,4,45
1/12/2017,store_3,butter,12,45
5/8/2016,store_3,butter,8,44
2/9/2017,store_3,butter,9,52
10/9/2015,store_3,butter,9,46
6/7/2016,store_3,butter,7,46
6/11/2016,store_3,butter,11,61
2/4/2017,store_3,butter,4,56
2/10/2017,store_3,butter,10,41
6/5/2016,store_3,butter,5,57
6/2/2016,store_3,cold drinks,2,26
2/12/2017,store_3,cold drinks,12,27
5/7/2016,store_3,cold drinks,7,25
11/3/2015,store_3,cold drinks,3,16
1/9/2017,store_3,cold drinks,9,32
6/3/2016,store_3,cold drinks,3,34
3/12/2017,store_3,cold drinks,12,26
2/7/2017,store_3,cold drinks,7,38
11/11/2015,store_3,cold drinks,11,28
2/6/2017,store_3,cold drinks,6,46
6/10/2016,store_3,cold drinks,10,33
2/1/2017,store_3,cold drinks,1,16
3/10/2017,store_3,cold drinks,10,34
6/5/2016,store_3,cold drinks,5,39
10/10/2015,store_3,cold drinks,10,31
5/6/2016,store_3,cold drinks,6,37
10/9/2015,store_3,cold drinks,9,34
10/6/2015,store_3,cold drinks,6,30
5/1/2016,store_3,cold drinks,1,19
6/9/2016,store_3,cold drinks,9,32
5/11/2016,store_3,cold drinks,11,35
1/8/2017,store_3,cold drinks,8,29
10/1/2015,store_3,cold drinks,1,22
6/6/2016,store_3,cold drinks,6,30
3/3/2017,store_3,cold drinks,3,24
2/11/2017,store_3,cold drinks,11,30
10/10/2015,store_3,tropical fruit,10,16
10/1/2015,store_3,tropical fruit,1,20
2/9/2017,store_3,tropical fruit,9,29
2/3/2017,store_3,tropical fruit,3,20
3/4/2017,store_3,tropical fruit,4,13
1/4/2017,store_3,tropical fruit,4,35
5/7/2016,store_3,tropical fruit,7,34
5/10/2016,store_3,tropical fruit,10,19
6/12/2016,store_3,tropical fruit,12,14
2/2/2017,store_3,tropical fruit,2,22
3/1/2017,store_3,tropical fruit,1,14
2/8/2017,store_3,tropical fruit,8,31
3/9/2017,store_3,tropical fruit,9,36
1/11/2017,store_3,tropical fruit,11,22
3/12/2017,store_3,tropical fruit,12,22
5/4/2016,store_3,tropical fruit,4,24
5/5/2016,store_3,tropical fruit,5,17
2/6/2017,store_3,tropical fruit,6,36
3/3/2017,store_3,tropical fruit,3,19
10/11/2015,store_3,tropical fruit,11,19
10/8/2015,store_3,tropical fruit,8,15
11/9/2015,store_3,tropical fruit,9,21
11/2/2015,store_3,tropical fruit,2,13
3/6/2017,store_3,rolls/buns,6,91
10/11/2015,store_3,rolls/buns,11,82
5/12/2016,store_3,rolls/buns,12,37
1/2/2017,store_3,rolls/buns,2,67
6/6/2016,store_3,rolls/buns,6,78
5/5/2016,store_3,rolls/buns,5,89
3/1/2017,store_3,rolls/buns,1,47
3/5/2017,store_3,rolls/buns,5,74
5/2/2016,store_3,rolls/buns,2,55
6/4/2016,store_3,rolls/buns,4,58
11/2/2015,store_3,rolls/buns,2,54
3/10/2017,store_3,rolls/buns,10,73
10/7/2015,store_3,rolls/buns,7,84
2/2/2017,store_3,rolls/buns,2,71
1/5/2017,store_3,rolls/buns,5,62
2/9/2017,store_3,rolls/buns,9,97
2/5/2017,store_3,rolls/buns,5,80
6/12/2016,store_3,rolls/buns,12,55
10/12/2015,store_3,rolls/buns,12,39
2/1/2017,store_3,rolls/buns,1,43
11/10/2015,store_3,rolls/buns,10,61
2/11/2017,store_3,rolls/buns,11,63
1/4/2017,store_3,rolls/buns,4,88
6/9/2016,store_3,pastry,9,80
1/11/2017,store_3,pastry,11,61
1/1/2017,store_3,pastry,1,49
2/3/2017,store_3,pastry,3,77
11/9/2015,store_3,pastry,9,68
1/8/2017,store_3,pastry,8,96
5/10/2016,store_3,pastry,10,72
1/4/2017,store_3,pastry,4,85
2/11/2017,store_3,pastry,11,64
11/11/2015,store_3,pastry,11,60
3/1/2017,store_3,pastry,1,43
10/7/2015,store_3,pastry,7,108
11/1/2015,store_3,pastry,1,50
6/7/2016,store_3,pastry,7,87
10/3/2015,store_3,pastry,3,50
5/3/2016,store_3,pastry,3,69
10/2/2015,store_3,pastry,2,52
1/6/2017,store_3,pastry,6,91
10/11/2015,store_3,pastry,11,63
3/3/2017,store_3,pastry,3,78
3/8/2017,store_3,pastry,8,90
3/4/2017,store_3,pastry,4,62
11/3/2015,store_3,pastry,3,70
3/2/2017,store_3,pastry,2,60
5/12/2016,store_3,pastry,12,53
2/2/2017,store_3,pork,2,71
1/2/2017,store_3,pork,2,65
11/5/2015,store_3,pork,5,74
2/9/2017,store_3,pork,9,123
3/8/2017,store_3,pork,8,99
11/4/2015,store_3,pork,4,108
11/3/2015,store_3,pork,3,85
6/6/2016,store_3,pork,6,81
1/11/2017,store_3,pork,11,85
11/7/2015,store_3,pork,7,128
1/9/2017,store_3,pork,9,113
3/2/2017,store_3,pork,2,83
11/11/2015,store_3,pork,11,81
1/6/2017,store_3,pork,6,111
5/1/2016,store_3,pork,1,76
10/5/2015,store_3,pork,5,115
3/11/2017,store_3,pork,11,108
2/12/2017,store_3,pork,12,79
5/12/2016,store_3,pork,12,55
6/12/2016,store_3,pork,12,67
3/3/2017,store_3,pork,3,94
2/3/2017,store_3,pork,3,105
11/12/2015,store_3,pork,12,69
5/11/2016,store_3,pork,11,108
10/8/2015,store_3,vegetables,8,56
11/10/2015,store_3,vegetables,10,76
1/7/2017,store_3,vegetables,7,89
1/11/2017,store_3,vegetables,11,44
3/11/2017,store_3,vegetables,11,76
10/3/2015,store_3,vegetables,3,39
6/5/2016,store_3,vegetables,5,84
3/7/2017,store_3,vegetables,7,69
5/9/2016,store_3,vegetables,9,48
1/1/2017,store_3,vegetables,1,71
6/2/2016,store_3,vegetables,2,58
11/1/2015,store_3,vegetables,1,53
11/9/2015,store_3,vegetables,9,71
5/8/2016,store_3,vegetables,8,66
3/3/2017,store_3,vegetables,3,54
5/4/2016,store_3,vegetables,4,61
11/12/2015,store_3,vegetables,12,40
1/10/2017,store_3,vegetables,10,71
5/1/2016,store_3,vegetables,1,31
10/11/2015,store_3,vegetables,11,64
1/3/2017,store_3,vegetables,3,65
5/5/2016,store_3,vegetables,5,68
1/8/2017,store_3,vegetables,8,70
3/8/2017,store_3,vegetables,8,85
11/5/2015,store_3,High Fiber Tomato Basil Soup,5,62
10/11/2015,store_3,High Fiber Tomato Basil Soup,11,69
2/6/2017,store_3,High Fiber Tomato Basil Soup,6,111
6/1/2016,store_3,High Fiber Tomato Basil Soup,1,55
6/3/2016,store_3,High Fiber Tomato Basil Soup,3,108
11/3/2015,store_3,High Fiber Tomato Basil Soup,3,63
1/4/2017,store_3,High Fiber Tomato Basil Soup,4,111
2/11/2017,store_3,High Fiber Tomato Basil Soup,11,89
2/7/2017,store_3,High Fiber Tomato Basil Soup,7,153
3/10/2017,store_3,High Fiber Tomato Basil Soup,10,82
3/11/2017,store_3,High Fiber Tomato Basil Soup,11,116
5/9/2016,store_3,High Fiber Tomato Basil Soup,9,81
10/9/2015,store_3,High Fiber Tomato Basil Soup,9,72
5/5/2016,store_3,High Fiber Tomato Basil Soup,5,100
11/10/2015,store_3,High Fiber Tomato Basil Soup,10,86
6/7/2016,store_3,High Fiber Tomato Basil Soup,7,107
2/2/2017,store_3,High Fiber Tomato Basil Soup,2,68
3/2/2017,store_3,High Fiber Tomato Basil Soup,2,71
2/8/2017,store_3,High Fiber Tomato Basil Soup,8,89
11/2/2015,store_3,High Fiber Tomato Basil Soup,2,49
6/2/2016,store_3,High Fiber Tomato Basil Soup,2,78
10/5/2015,store_3,High Fiber Tomato Basil Soup,5,118
11/11/2015,store_3,High Fiber Tomato Basil Soup,11,85
5/11/2016,store_3,High Fiber Tomato Basil Soup,11,130
10/12/2015,store_3,High Fiber Tomato Basil Soup,12,74
3/3/2017,store_3,High Fiber Tomato Basil Soup,3,113
3/1/2017,store_3,High Fiber Tomato Basil Soup,1,57
5/6/2016,store_3,High Fiber Tomato Basil Soup,6,120
5/1/2016,store_3,High Fiber Tomato Basil Soup,1,48
2/4/2017,store_3,High Fiber Tomato Basil Soup,4,126
1/1/2017,store_3,High Fiber Tomato Basil Soup,1,70
1/7/2017,store_3,High Fiber Tomato Basil Soup,7,158
11/9/2015,store_3,High Fiber Tomato Basil Soup,9,99
2/5/2017,store_3,High Fiber Tomato Basil Soup,5,117
6/4/2016,store_3,curd cheese,4,85
5/9/2016,store_3,curd cheese,9,83
2/12/2017,store_3,curd cheese,12,72
6/10/2016,store_3,curd cheese,10,85
3/8/2017,store_3,curd cheese,8,106
11/10/2015,store_3,curd cheese,10,89
11/1/2015,store_3,curd cheese,1,61
11/2/2015,store_3,curd cheese,2,64
2/5/2017,store_3,curd cheese,5,101
5/11/2016,store_3,curd cheese,11,96
6/5/2016,store_3,curd cheese,5,117
5/1/2016,store_3,curd cheese,1,42
6/1/2016,store_3,curd cheese,1,63
2/9/2017,store_3,curd cheese,9,104
3/5/2017,store_3,curd cheese,5,90
2/7/2017,store_3,curd cheese,7,144
5/7/2016,store_3,curd cheese,7,106
1/1/2017,store_3,curd cheese,1,76
3/1/2017,store_3,curd cheese,1,59
11/5/2015,store_3,curd cheese,5,55
10/10/2015,store_3,curd cheese,10,89
11/11/2015,store_3,curd cheese,11,84
2/4/2017,store_3,curd cheese,4,98
10/12/2015,store_3,curd cheese,12,64
11/9/2015,store_3,curd cheese,9,86
1/9/2017,store_3,curd cheese,9,108
1/12/2017,store_3,curd cheese,12,75
10/8/2015,store_3,curd cheese,8,73
2/1/2017,store_3,Organic Sprouted Barley Bread,1,54
11/2/2015,store_3,Organic Sprouted Barley Bread,2,70
2/6/2017,store_3,Organic Sprouted Barley Bread,6,105
10/2/2015,store_3,Organic Sprouted Barley Bread,2,52
10/5/2015,store_3,Organic Sprouted Barley Bread,5,108
5/6/2016,store_3,Organic Sprouted Barley Bread,6,132
5/2/2016,store_3,Organic Sprouted Barley Bread,2,76
5/4/2016,store_3,Organic Sprouted Barley Bread,4,98
3/9/2017,store_3,Organic Sprouted Barley Bread,9,122
11/10/2015,store_3,Organic Sprouted Barley Bread,10,92
1/12/2017,store_3,Organic Sprouted Barley Bread,12,76
5/8/2016,store_3,Organic Sprouted Barley Bread,8,99
10/9/2015,store_3,Organic Sprouted Barley Bread,9,90
1/7/2017,store_3,Organic Sprouted Barley Bread,7,146
3/6/2017,store_3,Organic Sprouted Barley Bread,6,111
5/9/2016,store_3,Organic Sprouted Barley Bread,9,77
1/11/2017,store_3,Organic Sprouted Barley Bread,11,84
6/3/2016,store_3,Organic Sprouted Barley Bread,3,103
5/5/2016,store_3,Organic Sprouted Barley Bread,5,94
1/8/2017,store_3,Organic Sprouted Barley Bread,8,88
10/10/2015,store_3,Organic Sprouted Barley Bread,10,92
1/3/2017,store_3,Fresh Foaming Cleanser,3,94
11/3/2015,store_3,Fresh Foaming Cleanser,3,94
5/7/2016,store_3,Fresh Foaming Cleanser,7,136
10/2/2015,store_3,Fresh Foaming Cleanser,2,63
11/6/2015,store_3,Fresh Foaming Cleanser,6,124
6/12/2016,store_3,Fresh Foaming Cleanser,12,74
3/5/2017,store_3,Fresh Foaming Cleanser,5,116
11/1/2015,store_3,Fresh Foaming Cleanser,1,75
10/5/2015,store_3,Fresh Foaming Cleanser,5,127
1/9/2017,store_3,Fresh Foaming Cleanser,9,110
2/11/2017,store_3,Fresh Foaming Cleanser,11,93
10/1/2015,store_3,Fresh Foaming Cleanser,1,74
10/7/2015,store_3,Fresh Foaming Cleanser,7,113
6/2/2016,store_3,Fresh Foaming Cleanser,2,83
11/10/2015,store_3,Fresh Foaming Cleanser,10,123
11/11/2015,store_3,Fresh Foaming Cleanser,11,89
1/8/2017,store_3,Fresh Foaming Cleanser,8,125
5/10/2016,store_3,Fresh Foaming Cleanser,10,94
1/10/2017,store_3,Fresh Foaming Cleanser,10,126
6/7/2016,store_3,Fresh Foaming Cleanser,7,120
3/9/2017,store_3,Cran-Apple Juice Drink,9,84
11/6/2015,store_3,Cran-Apple Juice Drink,6,64
11/11/2015,store_3,Cran-Apple Juice Drink,11,63
6/2/2016,store_3,Cran-Apple Juice Drink,2,85
5/11/2016,store_3,Cran-Apple Juice Drink,11,97
2/8/2017,store_3,Cran-Apple Juice Drink,8,70
5/4/2016,store_3,Cran-Apple Juice Drink,4,74
10/5/2015,store_3,Cran-Apple Juice Drink,5,73
10/11/2015,store_3,Cran-Apple Juice Drink,11,60
3/11/2017,store_3,Cran-Apple Juice Drink,11,100
6/4/2016,store_3,Cran-Apple Juice Drink,4,56
5/5/2016,store_3,Cran-Apple Juice Drink,5,69
2/11/2017,store_3,Cran-Apple Juice Drink,11,83
5/3/2016,store_3,Cran-Apple Juice Drink,3,88
6/9/2016,store_3,Cran-Apple Juice Drink,9,77
10/7/2015,store_3,Cran-Apple Juice Drink,7,91
3/12/2017,store_3,Cran-Apple Juice Drink,12,59
3/10/2017,store_3,Cran-Apple Juice Drink,10,63
1/1/2017,store_3,Cran-Apple Juice Drink,1,58
2/7/2017,store_3,Cran-Apple Juice Drink,7,102
3/5/2017,store_3,Cran-Apple Juice Drink,5,78
1/7/2017,store_3,Cran-Apple Juice Drink,7,120
11/3/2015,store_3,Cut Leaf Spinach,3,95
5/5/2016,store_3,Cut Leaf Spinach,5,119
11/5/2015,store_3,Cut Leaf Spinach,5,91
11/6/2015,store_3,Cut Leaf Spinach,6,127
10/10/2015,store_3,Cut Leaf Spinach,10,91
6/1/2016,store_3,Cut Leaf Spinach,1,62
10/6/2015,store_3,Cut Leaf Spinach,6,133
6/2/2016,store_3,Cut Leaf Spinach,2,105
1/9/2017,store_3,Cut Leaf Spinach,9,122
10/3/2015,store_3,Cut Leaf Spinach,3,89
10/12/2015,store_3,Cut Leaf Spinach,12,75
1/12/2017,store_3,Cut Leaf Spinach,12,79
3/4/2017,store_3,Cut Leaf Spinach,4,98
10/4/2015,store_3,Cut Leaf Spinach,4,119
2/1/2017,store_3,Cut Leaf Spinach,1,69
2/7/2017,store_3,Cut Leaf Spinach,7,161
2/12/2017,store_3,Cut Leaf Spinach,12,92
5/9/2016,store_3,Cut Leaf Spinach,9,88
5/10/2016,store_3,Cut Leaf Spinach,10,76
5/4/2016,store_3,Cut Leaf Spinach,4,111
11/7/2015,store_3,Cut Leaf Spinach,7,127
10/9/2015,store_3,Cut Leaf Spinach,9,105
5/12/2016,store_3,Strawberry Blast Kid's Honest Toothpaste,12,29
2/5/2017,store_3,Strawberry Blast Kid's Honest Toothpaste,5,37
2/10/2017,store_3,Strawberry Blast Kid's Honest Toothpaste,10,17
11/2/2015,store_3,Strawberry Blast Kid's Honest Toothpaste,2,19
5/3/2016,store_3,Strawberry Blast Kid's Honest Toothpaste,3,21
10/7/2015,store_3,Strawberry Blast Kid's Honest Toothpaste,7,31
10/11/2015,store_3,Strawberry Blast Kid's Honest Toothpaste,11,30
5/10/2016,store_3,Strawberry Blast Kid's Honest Toothpaste,10,28
3/5/2017,store_3,Strawberry Blast Kid's Honest Toothpaste,5,45
11/12/2015,store_3,Strawberry Blast Kid's Honest Toothpaste,12,15
